data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
5811179,275,PSE94,94,2017-01-30,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Tulkarm,,Tulkarm,32.3104,35.0286,2,Ma'an News Agency,National,A Palestinian teenager was reportedly shot and injured in the knee by Israeli soldiers near a checkpoint in the northern occupiedWest Bankdistrict of Tulkarem on Monday.,0,1567462209,PSE
5811698,275,PSE92,92,2017-01-30,2017,1,Protests,Peaceful protest,Protesters (Palestine),Committee of Slain Palestinians Families,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,3,Ma'an News Agency,National,Families of Palestinians killed in the 2014 Israeli war on Gaza shut down an office of the Palestine Liberation Organization (PLO) in Gaza on Monday to protest the national organization's failure to transfer allowances.,0,1567462210,PSE
6232384,275,PSE88,88,2017-01-29,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Jenin,,Jenin,32.4594,35.3009,1,Jerusalem Post; AFP,Regional-International,"A Palestinian was shot dead Sunday and five others were wounded by Israeli soldiers at the Jenin camp in the occupiedWest Bank. The shooting occurred after an incursion into the camp by Israeli forces sparked clashes with young Palestinians. According to the IDF, Palestinians threw pipe bombs and stones towards forces who responded by firing towards the main instigators.",1,1572403612,PSE
5810838,275,PSE86,86,2017-01-29,2017,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Palestine),,3,Civilians (Palestine),,7,37,Middle East,Palestine,Gaza Strip,Gaza,,An Nusayrat,31.4486,34.3925,1,Ma'an News Agency,National,Two Palestinians were injured when an unknown explosive device detonated in al-Nuseirat refugee camp in the centralGazaStrip on Sunday evening.,0,1567462209,PSE
5810846,275,PSE87,87,2017-01-29,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,2,Ma'an News Agency,National,"Security measures: Israeli forces stationed behind the border fence east of Khan Yunis in the besieged Gaza Strip opened fire at agricultural lands Sunday morning, with no injuries reported in the incident.",0,1567462209,PSE
6251538,275,PSE83,83,2017-01-27,2017,1,Strategic developments,Other,Unidentified Armed Group (Palestine),,3,Civilians (Israel),Settlers (Israel),7,37,Middle East,Palestine,West Bank,Ramallah,,Nili,31.9640,35.0485,2,Arutz Sheva,Regional,"Non-violent activity: Unknown gunmen opened fire on Friday afternoon at an Israeli vehicle near the community of Nili, located west of Ramallah in the Binyamin region.",0,1572403699,PSE
6075164,275,PSE3222,3222,2017-01-27,2017,1,Riots,Mob violence,Rioters (Palestine),,5,,,0,50,Middle East,Palestine,West Bank,Ramallah,,Bayta at Tahta,32.1387,35.2837,1,Liveuamap,Local partner-New media,"Israeli forces closed all roads to Beita village over alleged stone throwing, on January 27. It wasn't clear who was targeted by the stone-throwing.",0,1571164568,PSE
5811066,275,PSE84,84,2017-01-27,2017,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),Popular Committee Against the Wall,5,58,Middle East,Palestine,West Bank,Ramallah,,Bilin,31.9284,35.0720,1,Ma'an News Agency,National,"Israeli forces Friday suppressed a weekly march in the village of Bilin in the occupiedWest Bankdistrict of Ramallah, as dozens of protesters suffered from tear gas inhalation. Palestinians, international, and Israeli peace activists all took part in the march which set off from the center of Bilin following Friday prayers. Clashes erupted between protesters and Israeli forces, with dozens suffering from tear gas inhalation.",0,1567462209,PSE
5811098,275,PSE85,85,2017-01-27,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Jenin,,Jenin,32.4594,35.3009,1,Ma'an News Agency,National,Four Palestinians were injured and beaten by Israeli forces during araidin the Jenin refugee camp in the northern occupiedWest Bankcity of Jenin in the predawn hours of Friday. Clasheserupted after more than 20 Israeli military vehicles raided the Jenin refugee camp just before dawn on Friday.,0,1567462209,PSE
5811717,275,PSE81,81,2017-01-26,2017,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,3,Ma'an News Agency,National,Property destruction: Four Israeli army bulldozers entered private Palestinian lands in the eastern district of Gaza and headed north. Another four Israeli bulldozers and four tanks staged an incursion near the town of al-Qarara in southern Gaza and razed 50 meters of lands within the border area.,0,1567462210,PSE
5810951,275,PSE80,80,2017-01-26,2017,1,Riots,Mob violence,Rioters (Palestine),,5,Settlers (Israel),Military Forces of Israel (2009-),3,35,Middle East,Palestine,West Bank,Ramallah,,Bayta at Tahta,32.1387,35.2837,1,Ma'an News Agency,National,"Israeli forces sealed the main entrance to the town of Beita south of Nablus city in the northern occupied West Bank on Thursday evening amidst reported accusations of stone-throwing. Israeli forces closed the crossroads until a further notice, reportedly claiming that rocks were being thrown at Israeli settlers' vehicles.",0,1567462209,PSE
6314077,275,PSE82,82,2017-01-26,2017,1,Explosions/Remote violence,Grenade,Military Forces of Israel (2009-),,8,Unidentified Armed Group (Palestine),,3,38,Middle East,Palestine,West Bank,Jenin,,Jenin,32.4594,35.3009,1,Times of Israel,Regional,"During the dawn of 26 January, an Israeli soldier was critically injured during an incursion in the Jenin refugee camp. A Palestinian threw an explosive device at the military force during theraid,which led to the soldier's seriouswounds.The troops withdrew from the camp and offered medical assistance to the soldier near the checkpoint.",0,1572403785,PSE
6271936,275,PSE78,78,2017-01-26,2017,1,Strategic developments,Other,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Qalqilya,,Azzun,32.1750,35.0575,1,Jerusalem Post,Regional,Non-violent activity: A Palestinian gunman fired shots before fleeing Thursday in the West Bank town of Azzun in what the IDF said was an attempted shooting attack. There were no injuries in the incident that occurred in the Palestinian town in the West Bank's Kalkiliya Governorate.,0,1572403724,PSE
5811174,275,PSE79,79,2017-01-26,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Ramallah,,Abud,32.0164,35.0683,1,Ma'an News Agency,National,"Israeli forces raided the central occupied West Bank village of Abud at dawn on Thursday, sparking clashes hours after a Palestinian was wounded and detained during an exchange of gunfire with Israeli soldiers",0,1567462209,PSE
5820227,275,PSE74,74,2017-01-25,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Palestine News and Information Agency,National,"Israeli navy opened fire at the fishing boats with Palestinian fishermen sailing within four nautical miles from the shore of al-Sudaniya area, northwest of Gaza, damaging the two boats. No causalties were reported.",0,1567462220,PSE
5820235,275,PSE73,73,2017-01-25,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Biddu,31.8348,35.1495,1,Palestine News and Information Agency,National,"Dozens of Palestinians were injured, and others suffered tear gas inhalation on Wednesday duringclasheswith Israeli army forces in the town of Biddu and Qatana. Theclashesbroke out when Israeli forces raided the two villages to hand over demolition orders for five houses and orders to appear before the Israeli intelligence.",0,1567462220,PSE
5811278,275,PSE76,76,2017-01-25,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Palestine),,3,Civilians (Palestine),,7,37,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Ma'an News Agency,National,"A 53-year-old Palestinian man was shot and killed Tuesday night by an unidentified gunman in the southern occupiedWest Bankcity of Hebron. A man from Hebron was shot dead in the Jabal Juhar neighborhood, which is completely under Israeli military control.",1,1567462209,PSE
5902784,275,PSE77,77,2017-01-25,2017,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Ramallah,,Kokhav Yaaqov,31.8833,35.2333,1,Ma'an News Agency; AFP,National-International,Israeli troops in the occupiedWest Bankshot dead a Palestinian who drove at a bus stop in an attempted car-rammingattackWednesday. Nobody on the Israeli side was injured in the incident near a Jewish settlement southeast of the Palestinian city of Ramallah.,1,1567462432,PSE
5820130,275,PSE75,75,2017-01-25,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Qatanah,31.8337,35.1189,1,Palestine News and Information Agency,National,"Dozens of Palestinians were injured, and others suffered tear gas inhalation on Wednesday duringclasheswith Israeli army forces in the town of Biddu and Qatana. Theclashesbroke out when Israeli forces raided the two villages to hand over demolition orders for five houses and orders to appear before the Israeli intelligence.",0,1567462220,PSE
5365488,275,PSE72,72,2017-01-25,2017,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Ramallah,,Abud,32.0164,35.0683,2,AFP,International,"On Wednesday, a Palestinian gunman opened fire at an army post near Abud village, northeast of Ramallah. Shots were fired from a passing vehicle, but noinjurieswere sustained. Troops returned fire, wounding the assailant, who was given medical treatment on the scene.",0,1561470071,PSE
5810723,275,PSE70,70,2017-01-24,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,3,Ma'an News Agency,National,"Security measures: Israeli forces fired towards Palestinians in the besieged Gaza Strip on at least three separate instances on Tuesday morning without causing any injuries. The events took place in farmlands in the area of al-Umour on the outskirts of the town of al-Fukhari, east of Gaza City and at sea off the coasts of Khan Yunis and Rafah in the southern Gaza Strip.",0,1567462209,PSE
6232361,275,PSE71,71,2017-01-24,2017,1,Battles,Armed clash,Hamas Movement,,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Mukhayyam al Magazi,31.4223,34.3850,2,AFP; Arutz Sheva,Regional-International,"An Israeli tank fired shells towards the Hamas-run Gaza Strip late Tuesday, following an attack on an Israeli patrol. three Israeli tank shells had been fired towards an ""observation post"" near the Al-Maghazi refugee camp without causing any casualties.",0,1572403612,PSE
5811748,275,PSE69,69,2017-01-23,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Lahya,31.5464,34.4951,2,Ma'an News Agency,National,"Israeli naval forces opened fire at Palestinian fishermen off the coast of Beit Lahiya in the northern besiegedGazaStrip in the early hours of Monday morning, with one fisherman being shot in the head with a rubber-coated steel bullet, a week after he was detained by Israeli forces while fishing.",0,1567462210,PSE
6314050,275,PSE68,68,2017-01-23,2017,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Ramallah,,Al Mughayyir,32.0192,35.3478,2,Times of Israel,Regional,"An Israeli soldier was lightly wounded by a pipe bomb that exploded next to him on a road in the northern West Bankon Monday night. The Israel Defense Forces had received reports of burning tires outside the village of Mughayir, northeast of Ramallah. When one of them approached a burning tire, but it 'turned out to be an explosive device' and detonated.",0,1572403785,PSE
6075440,275,PSE3281,3281,2017-01-22,2017,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Unidentified Armed Group (Palestine),,3,38,Middle East,Palestine,West Bank,Tulkarm,,Tulkarm,32.3104,35.0286,1,Liveuamap,Local partner-New media,"On January 22, a Palestinian armed with a knife attempted to stab an Israeli army soldier at a crossing adjacent to Tulkarem.",0,1571164569,PSE
5811123,275,PSE67,67,2017-01-22,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Ma'an News Agency,National,"Israeli gunboats opened heavy machine gun fire at Palestinian fishing boats off the coast of Beit Lahiya in the northern Gaza Strip in the early predawn hours Sunday morning, forcing fishermen to sail back to shore, with no injuries or damages reported",0,1567462209,PSE
5820167,275,PSE63,63,2017-01-21,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Lahya,31.5464,34.4951,1,Palestine News and Information Agency,National,"A 6-year-old child from Beit Lahiya, north of theGazaStrip, was seriously injured on Friday when she was hit in the stomach by a bullet fired by Israeli soldiers in military towers along the northern borders ofGaza.",0,1567462220,PSE
5820241,275,PSE64,64,2017-01-21,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,1,Palestine News and Information Agency,National,Security measures: Israeli forces opened fire Saturday at civilian homes and farms east to the town of Khan Younis in the south to the Gaza Strip. Israeli forces stationed in the military towers overlooking the town opened heavy machine gunfire at farms and homes causing damage but no injuries.,0,1567462220,PSE
5811616,275,PSE66,66,2017-01-21,2017,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Palestine),,3,Civilians (Palestine),,7,37,Middle East,Palestine,West Bank,Tulkarm,,Nur ash Shams,32.3167,35.0667,1,Ma'an News Agency,National,A Palestinian boy and child Friday were injured after a homemade pipe bomb exploded in the center Nur Shams refugee camp east of Tulkarem city in the northern occupied West Bank.,0,1567462210,PSE
